,LocationID,Borough,Zone
5679,132,Queens,JFK Airport
5680,238,Manhattan,Upper West Side North
5681,113,Manhattan,Greenwich Village North
5682,161,Manhattan,Midtown Center
5683,237,Manhattan,Upper East Side South
5684,161,Manhattan,Midtown Center
5685,249,Manhattan,West Village
5686,230,Manhattan,Times Sq/Theatre District
5687,262,Manhattan,Yorkville East
5688,186,Manhattan,Penn Station/Madison Sq West
5689,261,Manhattan,World Trade Center
5690,239,Manhattan,Upper West Side South
5691,186,Manhattan,Penn Station/Madison Sq West
5692,137,Manhattan,Kips Bay
5693,138,Queens,LaGuardia Airport
5694,230,Manhattan,Times Sq/Theatre District
5695,100,Manhattan,Garment District
5696,162,Manhattan,Midtown East
5697,236,Manhattan,Upper East Side North
5698,163,Manhattan,Midtown North
5699,237,Manhattan,Upper East Side South
5700,229,Manhattan,Sutton Place/Turtle Bay North
5701,170,Manhattan,Murray Hill
5702,238,Manhattan,Upper West Side North
5703,162,Manhattan,Midtown East
5704,107,Manhattan,Gramercy
5705,233,Manhattan,UN/Turtle Bay South
5706,237,Manhattan,Upper East Side South
5707,43,Manhattan,Central Park
5708,164,Manhattan,Midtown South
5709,236,Manhattan,Upper East Side North
5710,140,Manhattan,Lenox Hill East
5711,107,Manhattan,Gramercy
5712,237,Manhattan,Upper East Side South
5713,186,Manhattan,Penn Station/Madison Sq West
5714,162,Manhattan,Midtown East
5715,255,Brooklyn,Williamsburg (North Side)
5716,163,Manhattan,Midtown North
5717,48,Manhattan,Clinton East
5718,140,Manhattan,Lenox Hill East
5719,238,Manhattan,Upper West Side North
5720,113,Manhattan,Greenwich Village North
5721,263,Manhattan,Yorkville West
5722,237,Manhattan,Upper East Side South
5723,236,Manhattan,Upper East Side North
5724,170,Manhattan,Murray Hill
5725,88,Manhattan,Financial District South
5726,163,Manhattan,Midtown North
5727,170,Manhattan,Murray Hill
5728,236,Manhattan,Upper East Side North
5729,100,Manhattan,Garment District
5730,263,Manhattan,Yorkville West
5731,75,Manhattan,East Harlem South
5732,137,Manhattan,Kips Bay
5733,263,Manhattan,Yorkville West
5734,132,Queens,JFK Airport
5735,236,Manhattan,Upper East Side North
5736,48,Manhattan,Clinton East
5737,236,Manhattan,Upper East Side North
5738,237,Manhattan,Upper East Side South
5739,90,Manhattan,Flatiron
5740,186,Manhattan,Penn Station/Madison Sq West
5741,236,Manhattan,Upper East Side North
5742,87,Manhattan,Financial District North
5743,143,Manhattan,Lincoln Square West
5744,237,Manhattan,Upper East Side South
5745,142,Manhattan,Lincoln Square East
5746,163,Manhattan,Midtown North
5747,68,Manhattan,East Chelsea
5748,138,Queens,LaGuardia Airport
5749,142,Manhattan,Lincoln Square East
5750,236,Manhattan,Upper East Side North
5751,137,Manhattan,Kips Bay
5752,211,Manhattan,SoHo
5753,48,Manhattan,Clinton East
5754,239,Manhattan,Upper West Side South
5755,262,Manhattan,Yorkville East
5756,233,Manhattan,UN/Turtle Bay South
5757,262,Manhattan,Yorkville East
5758,261,Manhattan,World Trade Center
5759,132,Queens,JFK Airport
5760,170,Manhattan,Murray Hill
5761,142,Manhattan,Lincoln Square East
5762,237,Manhattan,Upper East Side South
5763,186,Manhattan,Penn Station/Madison Sq West
5764,141,Manhattan,Lenox Hill West
5765,48,Manhattan,Clinton East
5766,162,Manhattan,Midtown East
5767,164,Manhattan,Midtown South
5768,43,Manhattan,Central Park
5769,264,Unknown,NV
5770,246,Manhattan,West Chelsea/Hudson Yards
5771,239,Manhattan,Upper West Side South
5772,138,Queens,LaGuardia Airport
5773,144,Manhattan,Little Italy/NoLiTa
5774,113,Manhattan,Greenwich Village North
5775,186,Manhattan,Penn Station/Madison Sq West
5776,229,Manhattan,Sutton Place/Turtle Bay North
5777,237,Manhattan,Upper East Side South
5778,162,Manhattan,Midtown East
5779,113,Manhattan,Greenwich Village North
5780,264,Unknown,NV
5781,170,Manhattan,Murray Hill
5782,170,Manhattan,Murray Hill
5783,100,Manhattan,Garment District
5784,263,Manhattan,Yorkville West
5785,238,Manhattan,Upper West Side North
5786,161,Manhattan,Midtown Center
5787,151,Manhattan,Manhattan Valley
5788,249,Manhattan,West Village
5789,236,Manhattan,Upper East Side North
5790,141,Manhattan,Lenox Hill West
5791,164,Manhattan,Midtown South
5792,236,Manhattan,Upper East Side North
5793,236,Manhattan,Upper East Side North
5794,90,Manhattan,Flatiron
5795,141,Manhattan,Lenox Hill West
5796,239,Manhattan,Upper West Side South
5797,75,Manhattan,East Harlem South
5798,229,Manhattan,Sutton Place/Turtle Bay North
5799,142,Manhattan,Lincoln Square East
5800,4,Manhattan,Alphabet City
5801,234,Manhattan,Union Sq
5802,132,Queens,JFK Airport
5803,132,Queens,JFK Airport
5804,236,Manhattan,Upper East Side North
5805,234,Manhattan,Union Sq
5806,161,Manhattan,Midtown Center
5807,236,Manhattan,Upper East Side North
5808,234,Manhattan,Union Sq
5809,132,Queens,JFK Airport
5810,161,Manhattan,Midtown Center
5811,132,Queens,JFK Airport
5812,79,Manhattan,East Village
5813,141,Manhattan,Lenox Hill West
5814,90,Manhattan,Flatiron
5815,170,Manhattan,Murray Hill
5816,234,Manhattan,Union Sq
5817,138,Queens,LaGuardia Airport
5818,236,Manhattan,Upper East Side North
5819,79,Manhattan,East Village
5820,43,Manhattan,Central Park
5821,262,Manhattan,Yorkville East
5822,113,Manhattan,Greenwich Village North
5823,236,Manhattan,Upper East Side North
5824,162,Manhattan,Midtown East
5825,233,Manhattan,UN/Turtle Bay South
5826,230,Manhattan,Times Sq/Theatre District
5827,186,Manhattan,Penn Station/Madison Sq West
5828,43,Manhattan,Central Park
5829,215,Queens,South Jamaica
5830,68,Manhattan,East Chelsea
5831,229,Manhattan,Sutton Place/Turtle Bay North
5832,142,Manhattan,Lincoln Square East
5833,170,Manhattan,Murray Hill
5834,164,Manhattan,Midtown South
5835,231,Manhattan,TriBeCa/Civic Center
5836,209,Manhattan,Seaport
5837,90,Manhattan,Flatiron
5838,170,Manhattan,Murray Hill
5839,234,Manhattan,Union Sq
5840,132,Queens,JFK Airport
5841,238,Manhattan,Upper West Side North
5842,48,Manhattan,Clinton East
5843,170,Manhattan,Murray Hill
5844,236,Manhattan,Upper East Side North
5845,141,Manhattan,Lenox Hill West
5846,93,Queens,Flushing Meadows-Corona Park
5847,138,Queens,LaGuardia Airport
5848,161,Manhattan,Midtown Center
5849,162,Manhattan,Midtown East
5850,138,Queens,LaGuardia Airport
5851,170,Manhattan,Murray Hill
5852,186,Manhattan,Penn Station/Madison Sq West
5853,68,Manhattan,East Chelsea
5854,162,Manhattan,Midtown East
5855,143,Manhattan,Lincoln Square West
5856,142,Manhattan,Lincoln Square East
5857,68,Manhattan,East Chelsea
5858,234,Manhattan,Union Sq
5859,90,Manhattan,Flatiron
5860,230,Manhattan,Times Sq/Theatre District
5861,236,Manhattan,Upper East Side North
5862,132,Queens,JFK Airport
5863,100,Manhattan,Garment District
5864,87,Manhattan,Financial District North
5865,143,Manhattan,Lincoln Square West
5866,237,Manhattan,Upper East Side South
5867,141,Manhattan,Lenox Hill West
5868,238,Manhattan,Upper West Side North
5869,238,Manhattan,Upper West Side North
5870,230,Manhattan,Times Sq/Theatre District
5871,100,Manhattan,Garment District
5872,43,Manhattan,Central Park
5873,233,Manhattan,UN/Turtle Bay South
5874,138,Queens,LaGuardia Airport
5875,100,Manhattan,Garment District
5876,138,Queens,LaGuardia Airport
5877,148,Manhattan,Lower East Side
5878,236,Manhattan,Upper East Side North
5879,68,Manhattan,East Chelsea
5880,239,Manhattan,Upper West Side South
5881,170,Manhattan,Murray Hill
5882,236,Manhattan,Upper East Side North
5883,239,Manhattan,Upper West Side South
5884,237,Manhattan,Upper East Side South
5885,236,Manhattan,Upper East Side North
5886,158,Manhattan,Meatpacking/West Village West
5887,233,Manhattan,UN/Turtle Bay South
5888,161,Manhattan,Midtown Center
5889,164,Manhattan,Midtown South
5890,186,Manhattan,Penn Station/Madison Sq West
5891,10,Queens,Baisley Park
5892,100,Manhattan,Garment District
5893,162,Manhattan,Midtown East
5894,231,Manhattan,TriBeCa/Civic Center
5895,164,Manhattan,Midtown South
5896,48,Manhattan,Clinton East
5897,264,Unknown,NV
5898,237,Manhattan,Upper East Side South
5899,237,Manhattan,Upper East Side South
5900,237,Manhattan,Upper East Side South
5901,138,Queens,LaGuardia Airport
5902,170,Manhattan,Murray Hill
5903,163,Manhattan,Midtown North
5904,143,Manhattan,Lincoln Square West
5905,230,Manhattan,Times Sq/Theatre District
5906,238,Manhattan,Upper West Side North
5907,233,Manhattan,UN/Turtle Bay South
5908,237,Manhattan,Upper East Side South
5909,236,Manhattan,Upper East Side North
5910,138,Queens,LaGuardia Airport
5911,237,Manhattan,Upper East Side South
5912,161,Manhattan,Midtown Center
5913,138,Queens,LaGuardia Airport
5914,141,Manhattan,Lenox Hill West
5915,74,Manhattan,East Harlem North
5916,236,Manhattan,Upper East Side North
5917,132,Queens,JFK Airport
5918,90,Manhattan,Flatiron
5919,113,Manhattan,Greenwich Village North
5920,263,Manhattan,Yorkville West
5921,263,Manhattan,Yorkville West
5922,114,Manhattan,Greenwich Village South
5923,236,Manhattan,Upper East Side North
5924,137,Manhattan,Kips Bay
5925,239,Manhattan,Upper West Side South
5926,261,Manhattan,World Trade Center
5927,138,Queens,LaGuardia Airport
5928,107,Manhattan,Gramercy
5929,142,Manhattan,Lincoln Square East
5930,237,Manhattan,Upper East Side South
5931,137,Manhattan,Kips Bay
5932,141,Manhattan,Lenox Hill West
5933,88,Manhattan,Financial District South
5934,107,Manhattan,Gramercy
5935,13,Manhattan,Battery Park City
5936,234,Manhattan,Union Sq
5937,158,Manhattan,Meatpacking/West Village West
5938,237,Manhattan,Upper East Side South
5939,107,Manhattan,Gramercy
5940,161,Manhattan,Midtown Center
5941,236,Manhattan,Upper East Side North
5942,164,Manhattan,Midtown South
5943,107,Manhattan,Gramercy
5944,239,Manhattan,Upper West Side South
5945,264,Unknown,NV
5946,186,Manhattan,Penn Station/Madison Sq West
5947,246,Manhattan,West Chelsea/Hudson Yards
5948,231,Manhattan,TriBeCa/Civic Center
5949,158,Manhattan,Meatpacking/West Village West
5950,138,Queens,LaGuardia Airport
5951,229,Manhattan,Sutton Place/Turtle Bay North
5952,230,Manhattan,Times Sq/Theatre District
5953,162,Manhattan,Midtown East
5954,162,Manhattan,Midtown East
5955,163,Manhattan,Midtown North
5956,236,Manhattan,Upper East Side North
5957,234,Manhattan,Union Sq
5958,164,Manhattan,Midtown South
5959,164,Manhattan,Midtown South
5960,132,Queens,JFK Airport
5961,186,Manhattan,Penn Station/Madison Sq West
5962,238,Manhattan,Upper West Side North
5963,236,Manhattan,Upper East Side North
5964,79,Manhattan,East Village
5965,151,Manhattan,Manhattan Valley
5966,211,Manhattan,SoHo
5967,239,Manhattan,Upper West Side South
5968,140,Manhattan,Lenox Hill East
5969,237,Manhattan,Upper East Side South
5970,238,Manhattan,Upper West Side North
5971,237,Manhattan,Upper East Side South
5972,237,Manhattan,Upper East Side South
5973,90,Manhattan,Flatiron
5974,162,Manhattan,Midtown East
5975,249,Manhattan,West Village
5976,140,Manhattan,Lenox Hill East
5977,143,Manhattan,Lincoln Square West
5978,137,Manhattan,Kips Bay
5979,50,Manhattan,Clinton West
5980,79,Manhattan,East Village
5981,140,Manhattan,Lenox Hill East
5982,107,Manhattan,Gramercy
5983,234,Manhattan,Union Sq
5984,48,Manhattan,Clinton East
5985,170,Manhattan,Murray Hill
5986,163,Manhattan,Midtown North
5987,164,Manhattan,Midtown South
5988,143,Manhattan,Lincoln Square West
5989,238,Manhattan,Upper West Side North
5990,263,Manhattan,Yorkville West
5991,161,Manhattan,Midtown Center
5992,237,Manhattan,Upper East Side South
5993,186,Manhattan,Penn Station/Madison Sq West
5994,70,Queens,East Elmhurst
5995,263,Manhattan,Yorkville West
5996,142,Manhattan,Lincoln Square East
5997,236,Manhattan,Upper East Side North
5998,163,Manhattan,Midtown North
5999,43,Manhattan,Central Park
6000,142,Manhattan,Lincoln Square East
6001,247,Bronx,West Concourse
6002,75,Manhattan,East Harlem South
6003,230,Manhattan,Times Sq/Theatre District
6004,170,Manhattan,Murray Hill
6005,236,Manhattan,Upper East Side North
6006,234,Manhattan,Union Sq
6007,239,Manhattan,Upper West Side South
6008,162,Manhattan,Midtown East
6009,229,Manhattan,Sutton Place/Turtle Bay North
6010,138,Queens,LaGuardia Airport
6011,113,Manhattan,Greenwich Village North
6012,246,Manhattan,West Chelsea/Hudson Yards
6013,264,Unknown,NV
6014,132,Queens,JFK Airport
6015,132,Queens,JFK Airport
6016,144,Manhattan,Little Italy/NoLiTa
6017,238,Manhattan,Upper West Side North
6018,13,Manhattan,Battery Park City
6019,163,Manhattan,Midtown North
6020,142,Manhattan,Lincoln Square East
6021,107,Manhattan,Gramercy
6022,138,Queens,LaGuardia Airport
6023,144,Manhattan,Little Italy/NoLiTa
6024,238,Manhattan,Upper West Side North
6025,234,Manhattan,Union Sq
6026,45,Manhattan,Chinatown
6027,141,Manhattan,Lenox Hill West
6028,162,Manhattan,Midtown East
6029,140,Manhattan,Lenox Hill East
6030,158,Manhattan,Meatpacking/West Village West
6031,79,Manhattan,East Village
6032,97,Brooklyn,Fort Greene
6033,238,Manhattan,Upper West Side North
6034,211,Manhattan,SoHo
6035,233,Manhattan,UN/Turtle Bay South
6036,249,Manhattan,West Village
6037,144,Manhattan,Little Italy/NoLiTa
6038,161,Manhattan,Midtown Center
6039,114,Manhattan,Greenwich Village South
6040,151,Manhattan,Manhattan Valley
6041,263,Manhattan,Yorkville West
6042,264,Unknown,NV
6043,140,Manhattan,Lenox Hill East
6044,230,Manhattan,Times Sq/Theatre District
6045,229,Manhattan,Sutton Place/Turtle Bay North
6046,236,Manhattan,Upper East Side North
6047,114,Manhattan,Greenwich Village South
6048,262,Manhattan,Yorkville East
6049,236,Manhattan,Upper East Side North
6050,231,Manhattan,TriBeCa/Civic Center
6051,229,Manhattan,Sutton Place/Turtle Bay North
6052,230,Manhattan,Times Sq/Theatre District
6053,239,Manhattan,Upper West Side South
6054,163,Manhattan,Midtown North
6055,107,Manhattan,Gramercy
6056,113,Manhattan,Greenwich Village North
6057,163,Manhattan,Midtown North
6058,151,Manhattan,Manhattan Valley
6059,138,Queens,LaGuardia Airport
6060,229,Manhattan,Sutton Place/Turtle Bay North
6061,112,Brooklyn,Greenpoint
6062,138,Queens,LaGuardia Airport
6063,138,Queens,LaGuardia Airport
6064,186,Manhattan,Penn Station/Madison Sq West
6065,239,Manhattan,Upper West Side South
6066,164,Manhattan,Midtown South
6067,236,Manhattan,Upper East Side North
6068,132,Queens,JFK Airport
6069,166,Manhattan,Morningside Heights
6070,236,Manhattan,Upper East Side North
6071,186,Manhattan,Penn Station/Madison Sq West
6072,132,Queens,JFK Airport
6073,162,Manhattan,Midtown East
6074,239,Manhattan,Upper West Side South
6075,233,Manhattan,UN/Turtle Bay South
6076,249,Manhattan,West Village
6077,132,Queens,JFK Airport
6078,132,Queens,JFK Airport
6079,249,Manhattan,West Village
6080,238,Manhattan,Upper West Side North
6081,140,Manhattan,Lenox Hill East
6082,229,Manhattan,Sutton Place/Turtle Bay North
6083,186,Manhattan,Penn Station/Madison Sq West
6084,161,Manhattan,Midtown Center
6085,230,Manhattan,Times Sq/Theatre District
6086,107,Manhattan,Gramercy
6087,249,Manhattan,West Village
6088,142,Manhattan,Lincoln Square East
6089,262,Manhattan,Yorkville East
6090,163,Manhattan,Midtown North
6091,238,Manhattan,Upper West Side North
6092,142,Manhattan,Lincoln Square East
6093,7,Queens,Astoria
6094,186,Manhattan,Penn Station/Madison Sq West
6095,262,Manhattan,Yorkville East
6096,100,Manhattan,Garment District
6097,162,Manhattan,Midtown East
6098,234,Manhattan,Union Sq
6099,234,Manhattan,Union Sq
6100,249,Manhattan,West Village
6101,90,Manhattan,Flatiron
6102,43,Manhattan,Central Park
6103,161,Manhattan,Midtown Center
6104,246,Manhattan,West Chelsea/Hudson Yards
6105,68,Manhattan,East Chelsea
6106,161,Manhattan,Midtown Center
6107,234,Manhattan,Union Sq
6108,132,Queens,JFK Airport
6109,138,Queens,LaGuardia Airport
6110,239,Manhattan,Upper West Side South
6111,43,Manhattan,Central Park
6112,132,Queens,JFK Airport
6113,7,Queens,Astoria
6114,79,Manhattan,East Village
6115,163,Manhattan,Midtown North
6116,234,Manhattan,Union Sq
6117,137,Manhattan,Kips Bay
6118,114,Manhattan,Greenwich Village South
6119,161,Manhattan,Midtown Center
6120,140,Manhattan,Lenox Hill East
6121,138,Queens,LaGuardia Airport
6122,236,Manhattan,Upper East Side North
6123,161,Manhattan,Midtown Center
6124,113,Manhattan,Greenwich Village North
6125,239,Manhattan,Upper West Side South
6126,143,Manhattan,Lincoln Square West
6127,161,Manhattan,Midtown Center
6128,125,Manhattan,Hudson Sq
6129,162,Manhattan,Midtown East
6130,166,Manhattan,Morningside Heights
6131,246,Manhattan,West Chelsea/Hudson Yards
6132,142,Manhattan,Lincoln Square East
6133,140,Manhattan,Lenox Hill East
6134,158,Manhattan,Meatpacking/West Village West
6135,230,Manhattan,Times Sq/Theatre District
6136,163,Manhattan,Midtown North
6137,186,Manhattan,Penn Station/Madison Sq West
6138,74,Manhattan,East Harlem North
6139,161,Manhattan,Midtown Center
6140,170,Manhattan,Murray Hill
6141,163,Manhattan,Midtown North
6142,43,Manhattan,Central Park
6143,237,Manhattan,Upper East Side South
6144,161,Manhattan,Midtown Center
6145,143,Manhattan,Lincoln Square West
6146,68,Manhattan,East Chelsea
6147,125,Manhattan,Hudson Sq
6148,230,Manhattan,Times Sq/Theatre District
6149,186,Manhattan,Penn Station/Madison Sq West
6150,138,Queens,LaGuardia Airport
6151,238,Manhattan,Upper West Side North
6152,138,Queens,LaGuardia Airport
6153,132,Queens,JFK Airport
6154,132,Queens,JFK Airport
6155,228,Brooklyn,Sunset Park West
6156,140,Manhattan,Lenox Hill East
6157,162,Manhattan,Midtown East
6158,217,Brooklyn,South Williamsburg
6159,87,Manhattan,Financial District North
6160,170,Manhattan,Murray Hill
6161,132,Queens,JFK Airport
6162,68,Manhattan,East Chelsea
6163,90,Manhattan,Flatiron
6164,229,Manhattan,Sutton Place/Turtle Bay North
6165,151,Manhattan,Manhattan Valley
6166,132,Queens,JFK Airport
6167,233,Manhattan,UN/Turtle Bay South
6168,13,Manhattan,Battery Park City
6169,113,Manhattan,Greenwich Village North
6170,107,Manhattan,Gramercy
6171,50,Manhattan,Clinton West
6172,142,Manhattan,Lincoln Square East
6173,142,Manhattan,Lincoln Square East
6174,43,Manhattan,Central Park
6175,148,Manhattan,Lower East Side
6176,132,Queens,JFK Airport
6177,229,Manhattan,Sutton Place/Turtle Bay North
6178,43,Manhattan,Central Park
6179,138,Queens,LaGuardia Airport
6180,141,Manhattan,Lenox Hill West
6181,138,Queens,LaGuardia Airport
6182,237,Manhattan,Upper East Side South
6183,236,Manhattan,Upper East Side North
6184,234,Manhattan,Union Sq
6185,48,Manhattan,Clinton East
6186,234,Manhattan,Union Sq
6187,239,Manhattan,Upper West Side South
6188,236,Manhattan,Upper East Side North
6189,100,Manhattan,Garment District
6190,163,Manhattan,Midtown North
6191,162,Manhattan,Midtown East
6192,93,Queens,Flushing Meadows-Corona Park
6193,164,Manhattan,Midtown South
6194,162,Manhattan,Midtown East
6195,263,Manhattan,Yorkville West
6196,170,Manhattan,Murray Hill
6197,143,Manhattan,Lincoln Square West
6198,141,Manhattan,Lenox Hill West
6199,140,Manhattan,Lenox Hill East
6200,239,Manhattan,Upper West Side South
6201,237,Manhattan,Upper East Side South
6202,43,Manhattan,Central Park
6203,79,Manhattan,East Village
6204,236,Manhattan,Upper East Side North
6205,236,Manhattan,Upper East Side North
6206,249,Manhattan,West Village
6207,263,Manhattan,Yorkville West
6208,113,Manhattan,Greenwich Village North
6209,48,Manhattan,Clinton East
6210,162,Manhattan,Midtown East
6211,100,Manhattan,Garment District
6212,239,Manhattan,Upper West Side South
6213,138,Queens,LaGuardia Airport
6214,107,Manhattan,Gramercy
6215,234,Manhattan,Union Sq
6216,162,Manhattan,Midtown East
6217,229,Manhattan,Sutton Place/Turtle Bay North
6218,90,Manhattan,Flatiron
6219,230,Manhattan,Times Sq/Theatre District
6220,90,Manhattan,Flatiron
6221,48,Manhattan,Clinton East
6222,170,Manhattan,Murray Hill
6223,113,Manhattan,Greenwich Village North
6224,263,Manhattan,Yorkville West
6225,157,Queens,Maspeth
6226,170,Manhattan,Murray Hill
6227,43,Manhattan,Central Park
6228,261,Manhattan,World Trade Center
6229,90,Manhattan,Flatiron
6230,236,Manhattan,Upper East Side North
6231,137,Manhattan,Kips Bay
6232,230,Manhattan,Times Sq/Theatre District
6233,100,Manhattan,Garment District
6234,236,Manhattan,Upper East Side North
6235,234,Manhattan,Union Sq
6236,164,Manhattan,Midtown South
6237,239,Manhattan,Upper West Side South
6238,158,Manhattan,Meatpacking/West Village West
6239,132,Queens,JFK Airport
6240,236,Manhattan,Upper East Side North
6241,163,Manhattan,Midtown North
6242,132,Queens,JFK Airport
6243,140,Manhattan,Lenox Hill East
6244,263,Manhattan,Yorkville West
6245,132,Queens,JFK Airport
6246,88,Manhattan,Financial District South
6247,141,Manhattan,Lenox Hill West
6248,237,Manhattan,Upper East Side South
6249,164,Manhattan,Midtown South
6250,163,Manhattan,Midtown North
6251,170,Manhattan,Murray Hill
6252,231,Manhattan,TriBeCa/Civic Center
6253,137,Manhattan,Kips Bay
6254,186,Manhattan,Penn Station/Madison Sq West
6255,230,Manhattan,Times Sq/Theatre District
6256,237,Manhattan,Upper East Side South
6257,93,Queens,Flushing Meadows-Corona Park
6258,239,Manhattan,Upper West Side South
6259,237,Manhattan,Upper East Side South
6260,231,Manhattan,TriBeCa/Civic Center
6261,181,Brooklyn,Park Slope
6262,186,Manhattan,Penn Station/Madison Sq West
6263,262,Manhattan,Yorkville East
6264,100,Manhattan,Garment District
6265,43,Manhattan,Central Park
6266,170,Manhattan,Murray Hill
6267,162,Manhattan,Midtown East
6268,144,Manhattan,Little Italy/NoLiTa
6269,246,Manhattan,West Chelsea/Hudson Yards
6270,140,Manhattan,Lenox Hill East
6271,161,Manhattan,Midtown Center
6272,229,Manhattan,Sutton Place/Turtle Bay North
6273,262,Manhattan,Yorkville East
6274,151,Manhattan,Manhattan Valley
6275,234,Manhattan,Union Sq
6276,239,Manhattan,Upper West Side South
6277,237,Manhattan,Upper East Side South
6278,239,Manhattan,Upper West Side South
6279,230,Manhattan,Times Sq/Theatre District
6280,107,Manhattan,Gramercy
6281,100,Manhattan,Garment District
6282,144,Manhattan,Little Italy/NoLiTa
6283,161,Manhattan,Midtown Center
6284,236,Manhattan,Upper East Side North
6285,238,Manhattan,Upper West Side North
6286,140,Manhattan,Lenox Hill East
6287,229,Manhattan,Sutton Place/Turtle Bay North
6288,238,Manhattan,Upper West Side North
6289,132,Queens,JFK Airport
6290,161,Manhattan,Midtown Center
6291,238,Manhattan,Upper West Side North
6292,230,Manhattan,Times Sq/Theatre District
6293,237,Manhattan,Upper East Side South
6294,144,Manhattan,Little Italy/NoLiTa
6295,140,Manhattan,Lenox Hill East
6296,162,Manhattan,Midtown East
6297,230,Manhattan,Times Sq/Theatre District
6298,237,Manhattan,Upper East Side South
6299,170,Manhattan,Murray Hill
6300,107,Manhattan,Gramercy
6301,140,Manhattan,Lenox Hill East
6302,113,Manhattan,Greenwich Village North
6303,13,Manhattan,Battery Park City
6304,236,Manhattan,Upper East Side North
6305,161,Manhattan,Midtown Center
6306,79,Manhattan,East Village
6307,163,Manhattan,Midtown North
6308,231,Manhattan,TriBeCa/Civic Center
6309,186,Manhattan,Penn Station/Madison Sq West
6310,140,Manhattan,Lenox Hill East
6311,237,Manhattan,Upper East Side South
6312,161,Manhattan,Midtown Center
6313,237,Manhattan,Upper East Side South
6314,162,Manhattan,Midtown East
6315,107,Manhattan,Gramercy
6316,93,Queens,Flushing Meadows-Corona Park
6317,249,Manhattan,West Village
6318,233,Manhattan,UN/Turtle Bay South
6319,151,Manhattan,Manhattan Valley
6320,246,Manhattan,West Chelsea/Hudson Yards
6321,90,Manhattan,Flatiron
6322,142,Manhattan,Lincoln Square East
6323,261,Manhattan,World Trade Center
6324,237,Manhattan,Upper East Side South
6325,79,Manhattan,East Village
6326,132,Queens,JFK Airport
6327,233,Manhattan,UN/Turtle Bay South
6328,230,Manhattan,Times Sq/Theatre District
6329,50,Manhattan,Clinton West
6330,148,Manhattan,Lower East Side
6331,140,Manhattan,Lenox Hill East
6332,138,Queens,LaGuardia Airport
6333,236,Manhattan,Upper East Side North
6334,141,Manhattan,Lenox Hill West
6335,236,Manhattan,Upper East Side North
6336,229,Manhattan,Sutton Place/Turtle Bay North
6337,236,Manhattan,Upper East Side North
6338,186,Manhattan,Penn Station/Madison Sq West
6339,113,Manhattan,Greenwich Village North
6340,161,Manhattan,Midtown Center
6341,239,Manhattan,Upper West Side South
6342,141,Manhattan,Lenox Hill West
6343,68,Manhattan,East Chelsea
6344,90,Manhattan,Flatiron
6345,236,Manhattan,Upper East Side North
6346,239,Manhattan,Upper West Side South
6347,138,Queens,LaGuardia Airport
6348,141,Manhattan,Lenox Hill West
6349,137,Manhattan,Kips Bay
6350,186,Manhattan,Penn Station/Madison Sq West
6351,10,Queens,Baisley Park
6352,163,Manhattan,Midtown North
6353,230,Manhattan,Times Sq/Theatre District
6354,107,Manhattan,Gramercy
6355,161,Manhattan,Midtown Center
6356,230,Manhattan,Times Sq/Theatre District
6357,43,Manhattan,Central Park
6358,162,Manhattan,Midtown East
6359,68,Manhattan,East Chelsea
6360,197,Queens,Richmond Hill
6361,148,Manhattan,Lower East Side
6362,132,Queens,JFK Airport
6363,236,Manhattan,Upper East Side North
6364,90,Manhattan,Flatiron
6365,164,Manhattan,Midtown South
6366,113,Manhattan,Greenwich Village North
6367,161,Manhattan,Midtown Center
6368,140,Manhattan,Lenox Hill East
6369,161,Manhattan,Midtown Center
6370,231,Manhattan,TriBeCa/Civic Center
6371,173,Queens,North Corona
6372,142,Manhattan,Lincoln Square East
6373,162,Manhattan,Midtown East
6374,43,Manhattan,Central Park
6375,264,Unknown,NV
6376,90,Manhattan,Flatiron
6377,161,Manhattan,Midtown Center
6378,141,Manhattan,Lenox Hill West
6379,107,Manhattan,Gramercy
6380,107,Manhattan,Gramercy
6381,264,Unknown,NV
6382,246,Manhattan,West Chelsea/Hudson Yards
6383,162,Manhattan,Midtown East
6384,262,Manhattan,Yorkville East
6385,239,Manhattan,Upper West Side South
6386,162,Manhattan,Midtown East
6387,230,Manhattan,Times Sq/Theatre District
6388,170,Manhattan,Murray Hill
6389,237,Manhattan,Upper East Side South
6390,158,Manhattan,Meatpacking/West Village West
6391,170,Manhattan,Murray Hill
6392,142,Manhattan,Lincoln Square East
6393,162,Manhattan,Midtown East
6394,10,Queens,Baisley Park
6395,163,Manhattan,Midtown North
6396,231,Manhattan,TriBeCa/Civic Center
6397,229,Manhattan,Sutton Place/Turtle Bay North
6398,43,Manhattan,Central Park
6399,140,Manhattan,Lenox Hill East
6400,162,Manhattan,Midtown East
6401,166,Manhattan,Morningside Heights
6402,68,Manhattan,East Chelsea
6403,107,Manhattan,Gramercy
6404,234,Manhattan,Union Sq
6405,138,Queens,LaGuardia Airport
6406,114,Manhattan,Greenwich Village South
6407,68,Manhattan,East Chelsea
6408,43,Manhattan,Central Park
6409,162,Manhattan,Midtown East
6410,90,Manhattan,Flatiron
6411,132,Queens,JFK Airport
6412,230,Manhattan,Times Sq/Theatre District
6413,239,Manhattan,Upper West Side South
6414,237,Manhattan,Upper East Side South
6415,13,Manhattan,Battery Park City
6416,107,Manhattan,Gramercy
6417,143,Manhattan,Lincoln Square West
6418,41,Manhattan,Central Harlem
