BoroName,BoroCode,CTLabel,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area
Brooklyn,3,180,18000,3018000,E,BK27,Bath Beach,4017,6100.980497,1896108.783
Brooklyn,3,1110,111000,3111000,E,BK82,East New York,4008,4637.069265,1326238.836
Brooklyn,3,1124,112400,3112400,E,BK82,East New York,4008,5874.918288,1914338.597
Brooklyn,3,1126,112600,3112600,E,BK85,East New York (Pennsylvania Ave),4007,5460.421472,1813472.222
Brooklyn,3,1128,112800,3112800,E,BK85,East New York (Pennsylvania Ave),4007,5742.492823,1982798.096
Brooklyn,3,1130,113000,3113000,E,BK85,East New York (Pennsylvania Ave),4007,7587.901797,2086280.511
Brooklyn,3,1134,113400,3113400,E,BK85,East New York (Pennsylvania Ave),4007,5266.485037,1651198.272
Brooklyn,3,1146,114600,3114600,E,BK83,Cypress Hills-City Line,4008,5921.102177,1723239.684
Brooklyn,3,1150,115000,3115000,E,BK82,East New York,4008,5234.745011,1703334.326
Brooklyn,3,1152,115200,3115200,E,BK82,East New York,4008,5358.559601,1788251.721
Brooklyn,3,1156,115600,3115600,E,BK85,East New York (Pennsylvania Ave),4007,5354.677995,1720940.1
Brooklyn,3,1160,116000,3116000,E,BK82,East New York,4008,5240.898039,1629832.721
Brooklyn,3,1162,116200,3116200,E,BK82,East New York,4008,5134.956699,1543810.231
Brooklyn,3,1164,116400,3116400,E,BK82,East New York,4008,5646.047737,1954432.435
Brooklyn,3,1170,117000,3117000,I,BK82,East New York,4008,5331.20046,1653944.02
Brooklyn,3,1172.01,117201,3117201,E,BK83,Cypress Hills-City Line,4008,5149.182118,1390018.174
Brooklyn,3,1172.02,117202,3117202,E,BK83,Cypress Hills-City Line,4008,5193.718509,1634622.217
Brooklyn,3,1194,119400,3119400,E,BK82,East New York,4008,5622.863766,1964536.042
Bronx,2,33,3300,2003300,E,BX39,Mott Haven-Port Morris,3710,5957.066998,1639977.723
Bronx,2,35,3500,2003500,E,BX39,Mott Haven-Port Morris,3710,5804.923407,1525330.738
Bronx,2,38,3800,2003800,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,3473.805854,682166.2139
Bronx,2,40.01,4001,2004001,E,BX55,Soundview-Bruckner,3709,4916.715643,1325276.16
Bronx,2,44,4400,2004400,E,BX55,Soundview-Bruckner,3709,8675.98318,2884623.978
Bronx,2,48,4800,2004800,E,BX55,Soundview-Bruckner,3709,5406.982409,1568167.57
Bronx,2,68,6800,2006800,E,BX55,Soundview-Bruckner,3709,5612.22944,1692236.887
Bronx,2,70,7000,2007000,E,BX55,Soundview-Bruckner,3709,6251.69253,2207823.454
Bronx,2,89,8900,2008900,E,BX27,Hunts Point,3710,5220.49245,1174411.32
Bronx,2,121.01,12101,2012101,E,BX35,Morrisania-Melrose,3705,4426.945772,1251776.353
Bronx,2,125,12500,2012500,E,BX35,Morrisania-Melrose,3705,5707.516696,1828803.463
Bronx,2,131,13100,2013100,E,BX33,Longwood,3710,6532.351951,2475848.319
Bronx,2,143,14300,2014300,I,BX14,East Concourse-Concourse Village,3708,6701.75194,1395894.379
Bronx,2,162,16200,2016200,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,5599.107977,1944076.728
Bronx,2,166,16600,2016600,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,7735.978453,3078388.742
Bronx,2,175,17500,2017500,E,BX14,East Concourse-Concourse Village,3708,5723.654233,1631792.279
Bronx,2,179.02,17902,2017902,E,BX14,East Concourse-Concourse Village,3708,3696.533607,827548.3041
Bronx,2,202,20200,2020200,E,BX59,Westchester-Unionport,3709,4746.742253,1343331.102
Bronx,2,204,20400,2020400,E,BX59,Westchester-Unionport,3709,4796.30993,1447955.991
Bronx,2,206.01,20601,2020601,I,BX59,Westchester-Unionport,3709,5642.628281,1629908.782
Bronx,2,216.01,21601,2021601,E,BX08,West Farms-Bronx River,3709,7401.554301,1761363.11
Bronx,2,221.02,22102,2022102,E,BX63,West Concourse,3708,3892.762446,842620.1185
Bronx,2,223,22300,2022300,E,BX63,West Concourse,3708,4039.181981,1001578.111
Bronx,2,232,23200,2023200,E,BX37,Van Nest-Morris Park-Westchester Square,3704,5317.057856,1536082.354
Bronx,2,236,23600,2023600,E,BX37,Van Nest-Morris Park-Westchester Square,3704,5127.757068,989504.9787
Bronx,2,243,24300,2024300,E,BX36,University Heights-Morris Heights,3707,6194.054561,1607394.771
Bronx,2,246,24600,2024600,I,BX49,Pelham Parkway,3704,7512.580281,1640625.779
Bronx,2,250,25000,2025000,I,BX49,Pelham Parkway,3704,6978.088878,1955822.495
Bronx,2,252,25200,2025200,E,BX37,Van Nest-Morris Park-Westchester Square,3704,6947.917168,2048258.644
Bronx,2,254,25400,2025400,E,BX37,Van Nest-Morris Park-Westchester Square,3704,6405.470739,1828910.83
Bronx,2,287,28700,2028700,E,BX29,Spuyten Duyvil-Kingsbridge,3701,5236.720768,1670599.1
Bronx,2,288,28800,2028800,I,BX49,Pelham Parkway,3704,8206.4095,3616695.5
Bronx,2,398,39800,2039800,I,BX44,Williamsbridge-Olinville,3702,5909.034194,2172955.464
Bronx,2,301,30100,2030100,I,BX29,Spuyten Duyvil-Kingsbridge,3701,5128.741281,1583340.316
Bronx,2,312,31200,2031200,I,BX31,Allerton-Pelham Gardens,3704,7184.57092,2175834.037
Bronx,2,314,31400,2031400,I,BX31,Allerton-Pelham Gardens,3704,7230.039012,2272270.79
Bronx,2,330,33000,2033000,E,BX07,Bronxdale,3704,7143.781508,2218401.189
Bronx,2,360,36000,2036000,I,BX31,Allerton-Pelham Gardens,3704,7630.000315,2857374.967
Bronx,2,365.02,36502,2036502,E,BX17,East Tremont,3705,4332.70917,1050346.584
Bronx,2,368,36800,2036800,E,BX44,Williamsbridge-Olinville,3702,6000.416599,1820227.902
Bronx,2,370,37000,2037000,E,BX44,Williamsbridge-Olinville,3702,5159.57034,1709084.346
Bronx,2,372,37200,2037200,E,BX44,Williamsbridge-Olinville,3702,6270.8994,2008935.316
Bronx,2,392,39200,2039200,E,BX44,Williamsbridge-Olinville,3702,4077.697521,1035565.163
Bronx,2,394,39400,2039400,E,BX44,Williamsbridge-Olinville,3702,5629.580499,1560974.407
Bronx,2,396,39600,2039600,E,BX44,Williamsbridge-Olinville,3702,6233.370213,2402726.497
Bronx,2,401,40100,2040100,E,BX05,Bedford Park-Fordham North,3706,5663.364157,1841945.88
Bronx,2,403.03,40303,2040303,E,BX28,Van Cortlandt Village,3701,3875.771291,949187.8451
Bronx,2,403.04,40304,2040304,E,BX28,Van Cortlandt Village,3701,3459.31892,723328.3203
Bronx,2,404,40400,2040400,E,BX44,Williamsbridge-Olinville,3702,6116.027024,2316966.963
Bronx,2,405.01,40501,2040501,E,BX05,Bedford Park-Fordham North,3706,4542.805276,873437.2412
Bronx,2,405.02,40502,2040502,E,BX05,Bedford Park-Fordham North,3706,5358.570299,1534114.671
Bronx,2,406,40600,2040600,E,BX44,Williamsbridge-Olinville,3702,6241.567028,2403938.473
Bronx,2,407.01,40701,2040701,E,BX28,Van Cortlandt Village,3701,3907.032701,630565.9648
Bronx,2,422,42200,2042200,E,BX44,Williamsbridge-Olinville,3702,5599.161237,1884434.553
Bronx,2,423,42300,2042300,E,BX43,Norwood,3706,6174.663569,1939179.595
Bronx,2,424,42400,2042400,E,BX44,Williamsbridge-Olinville,3702,5694.371835,1882378.371
Bronx,2,428,42800,2042800,I,BX62,Woodlawn-Wakefield,3702,5422.980191,1821035.079
Bronx,2,429.02,42902,2042902,E,BX43,Norwood,3706,4590.905607,1011499.021
Bronx,2,430,43000,2043000,I,BX62,Woodlawn-Wakefield,3702,5850.896794,2219376.164
Bronx,2,434,43400,2043400,E,BX62,Woodlawn-Wakefield,3702,10436.35101,3761012.916
Bronx,2,436,43600,2043600,E,BX62,Woodlawn-Wakefield,3702,5633.954983,1679294.22
Queens,4,10,1000,4001000,E,QN53,Woodhaven,4111,5286.510472,1743090.012
Queens,4,16,1600,4001600,E,QN53,Woodhaven,4111,5985.307114,1623632.685
Queens,4,28,2800,4002800,E,QN54,Richmond Hill,4111,6400.430919,2386683.268
Queens,4,31,3100,4003100,I,QN68,Queensbridge-Ravenswood-Long Island City,4101,6683.010628,1775765.133
Queens,4,39,3900,4003900,I,QN68,Queensbridge-Ravenswood-Long Island City,4101,7160.549838,1580667.032
Queens,4,51,5100,4005100,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,5387.367052,1476104.593
Queens,4,65.02,6502,4006502,E,QN70,Astoria,4101,5907.491016,1650722.263
Queens,4,79,7900,4007900,E,QN71,Old Astoria,4101,5365.901348,1727511.123
Queens,4,94,9400,4009400,E,QN55,South Ozone Park,4113,7131.930991,1869642.049
Queens,4,102,10200,4010200,E,QN55,South Ozone Park,4113,7032.656098,2302072.588
Queens,4,104,10400,4010400,E,QN55,South Ozone Park,4113,6736.550089,2007367.444
Queens,4,106,10600,4010600,E,QN55,South Ozone Park,4113,8845.978322,1862499.156
Queens,4,111,11100,4011100,E,QN72,Steinway,4101,5447.70033,1622555.602
Queens,4,112,11200,4011200,E,QN54,Richmond Hill,4111,6398.945814,2029245.426
Queens,4,113,11300,4011300,E,QN72,Steinway,4101,6050.897732,1922996.042
Queens,4,114,11400,4011400,I,QN54,Richmond Hill,4111,5044.56824,1308602.975
Queens,4,115,11500,4011500,E,QN72,Steinway,4101,5907.89869,1997244.194
Queens,4,116,11600,4011600,E,QN54,Richmond Hill,4111,5806.252835,1502722.922
Queens,4,117,11700,4011700,I,QN72,Steinway,4101,6365.303259,2290673.01
Queens,4,119,11900,4011900,E,QN72,Steinway,4101,4488.11142,1199795.087
Queens,4,121,12100,4012100,E,QN72,Steinway,4101,5080.832384,1484400.402
Queens,4,124,12400,4012400,E,QN54,Richmond Hill,4111,6137.103837,2103190.187
Queens,4,126.01,12601,4012601,E,QN54,Richmond Hill,4111,5764.749961,1585195.988
Queens,4,126.02,12602,4012602,E,QN54,Richmond Hill,4111,5581.885144,1583994.728
Queens,4,128,12800,4012800,I,QN54,Richmond Hill,4111,5824.971855,1721777.313
Queens,4,130,13000,4013000,E,QN54,Richmond Hill,4111,7748.102094,2016151.032
Brooklyn,3,141,14100,3014100,I,BK37,Park Slope-Gowanus,4005,5436.863712,1787081.443
Queens,4,136,13600,4013600,I,QN60,Kew Gardens,4111,5973.83268,1632351.176
Queens,4,140,14000,4014000,I,QN60,Kew Gardens,4111,7299.169944,2390486.939
Queens,4,143,14300,4014300,E,QN70,Astoria,4101,5416.759375,1469451.935
Queens,4,145,14500,4014500,E,QN70,Astoria,4101,4713.297135,1374739.954
Queens,4,147,14700,4014700,E,QN70,Astoria,4101,6043.088482,1592386.541
Queens,4,149,14900,4014900,E,QN70,Astoria,4101,4285.463597,1147477.904
Queens,4,153,15300,4015300,E,QN70,Astoria,4101,4615.607896,1309390.558
Queens,4,154,15400,4015400,E,QN54,Richmond Hill,4111,7745.387272,1617854.278
Queens,4,156,15600,4015600,E,QN54,Richmond Hill,4111,7347.451606,2253099.498
Queens,4,158.02,15802,4015802,I,QN55,South Ozone Park,4113,7751.28564,2997105.577
Queens,4,161,16100,4016100,E,QN70,Astoria,4101,4505.243515,1157640.32
Queens,4,164,16400,4016400,I,QN55,South Ozone Park,4113,6846.239778,2129308.784
Queens,4,166,16600,4016600,E,QN55,South Ozone Park,4113,9392.753172,2185345.389
,,,,,,,,,,
 -73.81524671254674 40.84106247173633, -73.81523404887245 40.84100964149649, -73.81522135566162 40.84096792894295, -73.81520503680377 40.84091370289611, -73.8151831980254 40.840870585737555, -73.81514858030357 40.840816331532295, -73.81512854729577 40.840781556270414, -73.8151085263405 40.84074261067954, -73.81509998662789 40.84072432982894, -73.81509033516012 40.8407036696935, -73.81507398877261 40.84065917086744
Queens,4,168,16800,4016800,E,QN55,South Ozone Park,4113,7492.315169,2276026.944
Queens,4,172,17200,4017200,I,QN55,South Ozone Park,4113,7468.943432,2076615.058
Queens,4,180,18000,4018000,E,QN55,South Ozone Park,4113,5791.690981,1533595.044
Queens,4,185.01,18501,4018501,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,4479.67379,1060458.02
Queens,4,185.02,18502,4018502,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,4478.896718,1059000.977
Queens,4,190,19000,4019000,I,QN76,Baisley Park,4112,6323.596634,2026398.557
Queens,4,230,23000,4023000,I,QN35,Briarwood-Jamaica Hills,4106,6035.91089,1782960.144
Queens,4,232,23200,4023200,I,QN35,Briarwood-Jamaica Hills,4106,8955.449587,3557225.345
Queens,4,247,24700,4024700,E,QN63,Woodside,4109,4478.995004,1000045.876
Queens,4,259,25900,4025900,E,QN63,Woodside,4109,6688.71681,2014820.41
Queens,4,261,26100,4026100,E,QN63,Woodside,4109,6592.531475,2384003.766
Queens,4,266,26600,4026600,E,QN01,South Jamaica,4112,6384.49039,1861807.641
Queens,4,269.01,26901,4026901,E,QN29,Elmhurst,4107,5493.252945,1230343.788
Queens,4,269.02,26902,4026902,E,QN29,Elmhurst,4107,3699.992172,844997.9748
Queens,4,271,27100,4027100,E,QN29,Elmhurst,4107,6226.773615,1496180.543
Queens,4,272,27200,4027200,E,QN76,Baisley Park,4112,6068.634497,1653862.64
Queens,4,273,27300,4027300,E,QN28,Jackson Heights,4102,7545.634063,2316635.901
Queens,4,274,27400,4027400,E,QN76,Baisley Park,4112,5845.729282,1546921.09
Queens,4,275,27500,4027500,E,QN28,Jackson Heights,4102,7384.595526,1911640.188
Queens,4,277,27700,4027700,E,QN28,Jackson Heights,4102,7391.826004,1876123.383
Queens,4,279,27900,4027900,E,QN28,Jackson Heights,4102,7392.182589,1913241.97
Queens,4,280,28000,4028000,I,QN08,St. Albans,4112,6793.129143,1775383.46
Queens,4,281,28100,4028100,E,QN28,Jackson Heights,4102,7391.199603,1877449.707
Queens,4,283,28300,4028300,E,QN28,Jackson Heights,4102,7388.436318,1913172.899
Brooklyn,3,508.03,50803,3050803,E,BK42,Flatbush,4015,3257.534398,602995.5831
Queens,4,285,28500,4028500,I,QN28,Jackson Heights,4102,7390.113939,1701419.415
Queens,4,289,28900,4028900,E,QN28,Jackson Heights,4102,7304.21962,1859020.463
Queens,4,327,32700,4032700,E,QN28,Jackson Heights,4102,5723.349614,1623732.591
Queens,4,329,32900,4032900,E,QN28,Jackson Heights,4102,9138.348377,4703696.539
Queens,4,337,33700,4033700,E,QN28,Jackson Heights,4102,5720.837963,1623669.216
Queens,4,339,33900,4033900,I,QN28,Jackson Heights,4102,5716.863912,1623371.598
Queens,4,351,35100,4035100,E,QN28,Jackson Heights,4102,5464.055303,1498730.095
Queens,4,353,35300,4035300,E,QN27,East Elmhurst,4102,6205.730039,1670746.139
Queens,4,361,36100,4036100,E,QN27,East Elmhurst,4102,7450.199923,1693934.91
Queens,4,363,36300,4036300,E,QN27,East Elmhurst,4102,5217.350247,1449335.069
Queens,4,375,37500,4037500,E,QN26,North Corona,4102,10390.03121,1649123.595
Queens,4,377,37700,4037700,E,QN26,North Corona,4102,5048.003937,1580389.275
Queens,4,379,37900,4037900,E,QN26,North Corona,4102,6143.374196,2120846.469
Queens,4,587,58700,4058700,E,QN20,Ridgewood,4110,5093.748212,1549455.358
Queens,4,384,38400,4038400,E,QN08,St. Albans,4112,7759.308072,3206706.153
Queens,4,394,39400,4039400,I,QN08,St. Albans,4112,10859.92435,3749393.882
Queens,4,400,40000,4040000,I,QN08,St. Albans,4112,6271.308402,2112654.246
Queens,4,402,40200,4040200,I,QN08,St. Albans,4112,6713.984779,2352448.771
Queens,4,403,40300,4040300,E,QN26,North Corona,4102,6602.045435,2137395.115
Queens,4,411,41100,4041100,E,QN25,Corona,4107,5258.327304,1481730.57
Queens,4,413,41300,4041300,E,QN25,Corona,4107,5605.051815,1709061.301
Queens,4,415,41500,4041500,E,QN25,Corona,4107,5633.033627,1866262.033
Queens,4,434,43400,4043400,I,QN01,South Jamaica,4112,7226.755789,2213959.915
Queens,4,443.01,44301,4044301,E,QN25,Corona,4107,5794.711614,1437697.867
Queens,4,443.02,44302,4044302,E,QN25,Corona,4107,6885.48796,2992542.393
Queens,4,446.02,44602,4044602,E,QN61,Jamaica,4112,5531.97072,1830580.375
Queens,4,448,44800,4044800,E,QN35,Briarwood-Jamaica Hills,4106,7015.866825,2240965.722
Queens,4,457,45700,4045700,E,QN29,Elmhurst,4107,5578.626204,1620253.988
Queens,4,459,45900,4045900,E,QN29,Elmhurst,4107,5413.88686,1473337.15
Queens,4,461,46100,4046100,E,QN29,Elmhurst,4107,5429.071655,1226622.47
Queens,4,467,46700,4046700,E,QN29,Elmhurst,4107,6450.862939,1528977.757
Queens,4,469,46900,4046900,E,QN29,Elmhurst,4107,7268.129179,1629557.504
Queens,4,483,48300,4048300,E,QN50,Elmhurst-Maspeth,4109,7509.356293,2399980.622
Queens,4,489,48900,4048900,I,QN50,Elmhurst-Maspeth,4109,9403.782896,3743760.657
Queens,4,495,49500,4049500,E,QN30,Maspeth,4110,6479.312804,1321263.626
Queens,4,496,49600,4049600,I,QN34,Queens Village,4105,6798.282298,2943686.955
Queens,4,502.01,50201,4050201,E,QN07,Hollis,4112,5546.25637,1810554.368
Queens,4,502.02,50202,4050202,I,QN07,Hollis,4112,5227.63797,1645285.314
Queens,4,504,50400,4050400,E,QN07,Hollis,4112,6260.060031,2327566.9
Queens,4,506,50600,4050600,I,QN07,Hollis,4112,6188.532324,2218356.933
Queens,4,508,50800,4050800,I,QN07,Hollis,4112,6330.865826,2363416.277
Queens,4,510,51000,4051000,I,QN07,Hollis,4112,7777.708521,1989781.124
Queens,4,512,51200,4051200,E,QN34,Queens Village,4105,10480.70224,4044798.631
Queens,4,518,51800,4051800,I,QN08,St. Albans,4112,6248.978061,1827884.209
Queens,4,520,52000,4052000,I,QN08,St. Albans,4112,6270.784137,1853857.834
Queens,4,524,52400,4052400,I,QN08,St. Albans,4112,6098.594593,2111656.304
Queens,4,525,52500,4052500,I,QN30,Maspeth,4110,6442.922557,2175165.126
Queens,4,526,52600,4052600,E,QN08,St. Albans,4112,5832.436488,1962757.781
Queens,4,530,53000,4053000,I,QN08,St. Albans,4112,6368.352069,2477580.923
Queens,4,532,53200,4053200,I,QN34,Queens Village,4105,8791.729668,2043402.255
Queens,4,536.01,53601,4053601,I,QN34,Queens Village,4105,6664.498042,2059465.988
Queens,4,540,54000,4054000,E,QN34,Queens Village,4105,10379.22307,5627808.727
Queens,4,542,54200,4054200,I,QN34,Queens Village,4105,10029.06354,5824785.558
Queens,4,545,54500,4054500,E,QN20,Ridgewood,4110,4479.233256,1221365.563
Queens,4,547,54700,4054700,E,QN20,Ridgewood,4110,5473.122491,1390289.416
Queens,4,549,54900,4054900,E,QN20,Ridgewood,4110,6164.840001,1767827.171
Queens,4,551,55100,4055100,E,QN20,Ridgewood,4110,5974.206947,1669725.778
Queens,4,553,55300,4055300,E,QN20,Ridgewood,4110,5786.258023,1475828.682
Queens,4,556,55600,4055600,I,QN34,Queens Village,4105,6237.494613,2442153.386
Queens,4,558,55800,4055800,I,QN34,Queens Village,4105,5807.58696,2070613.576
Queens,4,585,58500,4058500,E,QN20,Ridgewood,4110,5622.547187,1842457.132
Queens,4,589,58900,4058900,E,QN20,Ridgewood,4110,5626.449798,1780244.762
Queens,4,591,59100,4059100,E,QN20,Ridgewood,4110,6258.850435,2174921.355
Queens,4,593,59300,4059300,E,QN20,Ridgewood,4110,7184.620947,2719007.52
Queens,4,594,59400,4059400,I,QN33,Cambria Heights,4105,7041.475865,2389902.256
Queens,4,596,59600,4059600,I,QN33,Cambria Heights,4105,6089.767245,2094112.16
Queens,4,598,59800,4059800,I,QN33,Cambria Heights,4105,6172.235922,2227865.357
Queens,4,599,59900,4059900,I,QN30,Maspeth,4110,6220.118654,1368119.257
Queens,4,600,60000,4060000,I,QN33,Cambria Heights,4105,5784.241517,1902339.451
Queens,4,606,60600,4060600,I,QN33,Cambria Heights,4105,6180.975571,2317297.135
Queens,4,608,60800,4060800,I,QN33,Cambria Heights,4105,6176.486214,2271701.662
Queens,4,614,61400,4061400,I,QN33,Cambria Heights,4105,6934.403543,2772036.302
Queens,4,627,62700,4062700,E,QN19,Glendale,4110,5344.104546,1693386.239
Queens,4,657.02,65702,4065702,I,QN21,Middle Village,4110,6735.04861,1547771.958
Queens,4,1195,119500,4119500,I,QN52,East Flushing,4103,6786.593449,2037041.55
Queens,4,657.03,65703,4065703,I,QN21,Middle Village,4110,7352.98116,2889534.642
Queens,4,659,65900,4065900,I,QN21,Middle Village,4110,7996.607668,2083719.914
Queens,4,660,66000,4066000,I,QN05,Rosedale,4105,8525.497716,4160670.329
Queens,4,661,66100,4066100,I,QN21,Middle Village,4110,5697.849059,1439518.865
Queens,4,667.01,66701,4066701,I,QN21,Middle Village,4110,7732.495492,2769361.318
Queens,4,671,67100,4067100,I,QN21,Middle Village,4110,7397.820231,2465973.828
Queens,4,677,67700,4067700,I,QN21,Middle Village,4110,6676.793549,2001637.143
Queens,4,679,67900,4067900,E,QN21,Middle Village,4110,9161.43826,2727322.884
Queens,4,693,69300,4069300,E,QN18,Rego Park,4108,4778.538217,1451116.952
Queens,4,695,69500,4069500,I,QN18,Rego Park,4108,6442.964526,2295318.641
Queens,4,697.01,69701,4069701,E,QN18,Rego Park,4108,6536.756725,1387032.093
Queens,4,697.02,69702,4069702,I,QN18,Rego Park,4108,8996.491299,4839267.692
Queens,4,713.06,71306,4071306,I,QN17,Forest Hills,4108,6061.976852,1839246.778
Queens,4,719,71900,4071900,E,QN17,Forest Hills,4108,5550.826344,1758572.257
Queens,4,721,72100,4072100,E,QN17,Forest Hills,4108,5863.605628,1818395.393
Queens,4,729,72900,4072900,I,QN17,Forest Hills,4108,5833.153291,2085109.178
Queens,4,739,73900,4073900,I,QN17,Forest Hills,4108,7295.047446,2410955.703
Queens,4,741,74100,4074100,I,QN17,Forest Hills,4108,5734.092762,1850016.967
Queens,4,743,74300,4074300,I,QN17,Forest Hills,4108,5753.976956,2083264.214
Queens,4,779.04,77904,4077904,E,QN37,Kew Gardens Hills,4106,8327.186787,4125289.741
Bronx,2,369.02,36902,2036902,E,BX17,East Tremont,3705,3456.827396,686266.8993
Queens,4,779.06,77906,4077906,E,QN37,Kew Gardens Hills,4106,7666.130418,3088389.612
Queens,4,799,79900,4079900,E,QN62,Queensboro Hill,4103,7817.635028,3090324.326
Queens,4,853,85300,4085300,E,QN22,Flushing,4103,7933.213754,2102465.748
Queens,4,861,86100,4086100,E,QN52,East Flushing,4103,6463.373128,1603443.548
Queens,4,871,87100,4087100,I,QN22,Flushing,4103,11868.90983,4768480.855
Queens,4,928,92800,4092800,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,12973.83235,8206266.925
Queens,4,1029,102900,4102900,I,QN49,Whitestone,4103,10789.69448,5339720.271
Queens,4,1033,103300,4103300,I,QN49,Whitestone,4103,11601.8715,6525351.352
Bronx,2,342,34200,2034200,E,BX31,Allerton-Pelham Gardens,3704,5818.468297,1687802.696
Queens,4,1059,105900,4105900,I,QN51,Murray Hill,4103,12255.37493,7002900.818
Queens,4,1139,113900,4113900,E,QN48,Auburndale,4104,10111.03024,4132816.052
Queens,4,1147,114700,4114700,I,QN51,Murray Hill,4103,7549.650403,3311049.886
Queens,4,1157,115700,4115700,E,QN51,Murray Hill,4103,7983.884197,3386397.121
Queens,4,1161,116100,4116100,E,QN22,Flushing,4103,6285.642269,1908884.055
Queens,4,1175,117500,4117500,I,QN51,Murray Hill,4103,10979.17122,6052323.891
Queens,4,1181,118100,4118100,E,QN48,Auburndale,4104,6073.706378,2096778.882
